COUNTRY,Country,SERIES,Series,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
IRL,Ireland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2008,2008,USD,US Dollar,0,Units,2019,2019,45879.23121,,
IRL,Ireland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2009,2009,USD,US Dollar,0,Units,2019,2019,49206.22971,,
IRL,Ireland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2010,2010,USD,US Dollar,0,Units,2019,2019,49757.88113,,
IRL,Ireland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2011,2011,USD,US Dollar,0,Units,2019,2019,49745.93484,,
IRL,Ireland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2012,2012,USD,US Dollar,0,Units,2019,2019,49193.78108,,
IRL,Ireland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2013,2013,USD,US Dollar,0,Units,2019,2019,47971.80113,,
IRL,Ireland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2014,2014,USD,US Dollar,0,Units,2019,2019,47597.19916,,
IRL,Ireland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2015,2015,USD,US Dollar,0,Units,2019,2019,48407.79125,,
IRL,Ireland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2016,2016,USD,US Dollar,0,Units,2019,2019,49030.4212,,
IRL,Ireland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2017,2017,USD,US Dollar,0,Units,2019,2019,49585.17818,,
IRL,Ireland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2018,2018,USD,US Dollar,0,Units,2019,2019,49695.39773,,
IRL,Ireland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2019,2019,USD,US Dollar,0,Units,2019,2019,50490.47141,,
ITA,Italy,USDPPP,In 2019 constant prices at 2019 USD PPPs,2000,2000,USD,US Dollar,0,Units,2019,2019,38008.81342,,
ITA,Italy,USDPPP,In 2019 constant prices at 2019 USD PPPs,2001,2001,USD,US Dollar,0,Units,2019,2019,38274.46006,,
ITA,Italy,USDPPP,In 2019 constant prices at 2019 USD PPPs,2002,2002,USD,US Dollar,0,Units,2019,2019,38003.26668,,
ITA,Italy,USDPPP,In 2019 constant prices at 2019 USD PPPs,2003,2003,USD,US Dollar,0,Units,2019,2019,37900.81534,,
ITA,Italy,USDPPP,In 2019 constant prices at 2019 USD PPPs,2004,2004,USD,US Dollar,0,Units,2019,2019,38631.88383,,
ITA,Italy,USDPPP,In 2019 constant prices at 2019 USD PPPs,2005,2005,USD,US Dollar,0,Units,2019,2019,39149.18104,,
ITA,Italy,USDPPP,In 2019 constant prices at 2019 USD PPPs,2006,2006,USD,US Dollar,0,Units,2019,2019,39393.63877,,
ITA,Italy,USDPPP,In 2019 constant prices at 2019 USD PPPs,2007,2007,USD,US Dollar,0,Units,2019,2019,39377.24145,,
ITA,Italy,USDPPP,In 2019 constant prices at 2019 USD PPPs,2008,2008,USD,US Dollar,0,Units,2019,2019,39330.57499,,
ITA,Italy,USDPPP,In 2019 constant prices at 2019 USD PPPs,2009,2009,USD,US Dollar,0,Units,2019,2019,39629.55759,,
ITA,Italy,USDPPP,In 2019 constant prices at 2019 USD PPPs,2010,2010,USD,US Dollar,0,Units,2019,2019,39967.39217,,
ITA,Italy,USDPPP,In 2019 constant prices at 2019 USD PPPs,2011,2011,USD,US Dollar,0,Units,2019,2019,39327.96001,,
ITA,Italy,USDPPP,In 2019 constant prices at 2019 USD PPPs,2012,2012,USD,US Dollar,0,Units,2019,2019,38085.86903,,
ITA,Italy,USDPPP,In 2019 constant prices at 2019 USD PPPs,2013,2013,USD,US Dollar,0,Units,2019,2019,38205.39876,,
ITA,Italy,USDPPP,In 2019 constant prices at 2019 USD PPPs,2014,2014,USD,US Dollar,0,Units,2019,2019,38354.2047,,
ITA,Italy,USDPPP,In 2019 constant prices at 2019 USD PPPs,2015,2015,USD,US Dollar,0,Units,2019,2019,38691.17743,,
ITA,Italy,USDPPP,In 2019 constant prices at 2019 USD PPPs,2016,2016,USD,US Dollar,0,Units,2019,2019,38982.24797,,
ITA,Italy,USDPPP,In 2019 constant prices at 2019 USD PPPs,2017,2017,USD,US Dollar,0,Units,2019,2019,38706.95871,,
ITA,Italy,USDPPP,In 2019 constant prices at 2019 USD PPPs,2018,2018,USD,US Dollar,0,Units,2019,2019,38852.72523,,
ITA,Italy,USDPPP,In 2019 constant prices at 2019 USD PPPs,2019,2019,USD,US Dollar,0,Units,2019,2019,39189.36576,,
JPN,Japan,USDPPP,In 2019 constant prices at 2019 USD PPPs,2000,2000,USD,US Dollar,0,Units,2019,2019,38049.69578,,
JPN,Japan,USDPPP,In 2019 constant prices at 2019 USD PPPs,2001,2001,USD,US Dollar,0,Units,2019,2019,37573.26952,,
JPN,Japan,USDPPP,In 2019 constant prices at 2019 USD PPPs,2002,2002,USD,US Dollar,0,Units,2019,2019,36811.23316,,
JPN,Japan,USDPPP,In 2019 constant prices at 2019 USD PPPs,2003,2003,USD,US Dollar,0,Units,2019,2019,36845.25079,,
JPN,Japan,USDPPP,In 2019 constant prices at 2019 USD PPPs,2004,2004,USD,US Dollar,0,Units,2019,2019,37130.21289,,
JPN,Japan,USDPPP,In 2019 constant prices at 2019 USD PPPs,2005,2005,USD,US Dollar,0,Units,2019,2019,37772.79714,,
JPN,Japan,USDPPP,In 2019 constant prices at 2019 USD PPPs,2006,2006,USD,US Dollar,0,Units,2019,2019,37546.96319,,
JPN,Japan,USDPPP,In 2019 constant prices at 2019 USD PPPs,2007,2007,USD,US Dollar,0,Units,2019,2019,37490.17592,,
JPN,Japan,USDPPP,In 2019 constant prices at 2019 USD PPPs,2008,2008,USD,US Dollar,0,Units,2019,2019,37467.02509,,
JPN,Japan,USDPPP,In 2019 constant prices at 2019 USD PPPs,2009,2009,USD,US Dollar,0,Units,2019,2019,37111.87249,,
JPN,Japan,USDPPP,In 2019 constant prices at 2019 USD PPPs,2010,2010,USD,US Dollar,0,Units,2019,2019,37774.6783,,
JPN,Japan,USDPPP,In 2019 constant prices at 2019 USD PPPs,2011,2011,USD,US Dollar,0,Units,2019,2019,38627.36987,,
JPN,Japan,USDPPP,In 2019 constant prices at 2019 USD PPPs,2012,2012,USD,US Dollar,0,Units,2019,2019,37967.61933,,
JPN,Japan,USDPPP,In 2019 constant prices at 2019 USD PPPs,2013,2013,USD,US Dollar,0,Units,2019,2019,37941.6636,,
JPN,Japan,USDPPP,In 2019 constant prices at 2019 USD PPPs,2014,2014,USD,US Dollar,0,Units,2019,2019,37265.12053,,
JPN,Japan,USDPPP,In 2019 constant prices at 2019 USD PPPs,2015,2015,USD,US Dollar,0,Units,2019,2019,37225.93188,,
JPN,Japan,USDPPP,In 2019 constant prices at 2019 USD PPPs,2016,2016,USD,US Dollar,0,Units,2019,2019,37896.31241,,
JPN,Japan,USDPPP,In 2019 constant prices at 2019 USD PPPs,2017,2017,USD,US Dollar,0,Units,2019,2019,38084.71057,,
JPN,Japan,USDPPP,In 2019 constant prices at 2019 USD PPPs,2018,2018,USD,US Dollar,0,Units,2019,2019,38193.16835,,
JPN,Japan,USDPPP,In 2019 constant prices at 2019 USD PPPs,2019,2019,USD,US Dollar,0,Units,2019,2019,38617.46549,,
KOR,Korea,USDPPP,In 2019 constant prices at 2019 USD PPPs,2000,2000,USD,US Dollar,0,Units,2019,2019,29335.31004,,
KOR,Korea,USDPPP,In 2019 constant prices at 2019 USD PPPs,2001,2001,USD,US Dollar,0,Units,2019,2019,29975.63865,,
KOR,Korea,USDPPP,In 2019 constant prices at 2019 USD PPPs,2002,2002,USD,US Dollar,0,Units,2019,2019,31023.7,,
KOR,Korea,USDPPP,In 2019 constant prices at 2019 USD PPPs,2003,2003,USD,US Dollar,0,Units,2019,2019,32147.84948,,
KOR,Korea,USDPPP,In 2019 constant prices at 2019 USD PPPs,2004,2004,USD,US Dollar,0,Units,2019,2019,33105.35248,,
KOR,Korea,USDPPP,In 2019 constant prices at 2019 USD PPPs,2005,2005,USD,US Dollar,0,Units,2019,2019,34083.16089,,
KOR,Korea,USDPPP,In 2019 constant prices at 2019 USD PPPs,2006,2006,USD,US Dollar,0,Units,2019,2019,34451.06181,,
KOR,Korea,USDPPP,In 2019 constant prices at 2019 USD PPPs,2007,2007,USD,US Dollar,0,Units,2019,2019,35095.18468,,
KOR,Korea,USDPPP,In 2019 constant prices at 2019 USD PPPs,2008,2008,USD,US Dollar,0,Units,2019,2019,34842.17211,,
KOR,Korea,USDPPP,In 2019 constant prices at 2019 USD PPPs,2009,2009,USD,US Dollar,0,Units,2019,2019,34959.42911,,
KOR,Korea,USDPPP,In 2019 constant prices at 2019 USD PPPs,2010,2010,USD,US Dollar,0,Units,2019,2019,35543.07414,,
KOR,Korea,USDPPP,In 2019 constant prices at 2019 USD PPPs,2011,2011,USD,US Dollar,0,Units,2019,2019,36012.43636,,
KOR,Korea,USDPPP,In 2019 constant prices at 2019 USD PPPs,2012,2012,USD,US Dollar,0,Units,2019,2019,35485.79358,,
KOR,Korea,USDPPP,In 2019 constant prices at 2019 USD PPPs,2013,2013,USD,US Dollar,0,Units,2019,2019,36394.83602,,
KOR,Korea,USDPPP,In 2019 constant prices at 2019 USD PPPs,2014,2014,USD,US Dollar,0,Units,2019,2019,36491.71827,,
KOR,Korea,USDPPP,In 2019 constant prices at 2019 USD PPPs,2015,2015,USD,US Dollar,0,Units,2019,2019,37512.83565,,
KOR,Korea,USDPPP,In 2019 constant prices at 2019 USD PPPs,2016,2016,USD,US Dollar,0,Units,2019,2019,38617.35471,,
KOR,Korea,USDPPP,In 2019 constant prices at 2019 USD PPPs,2017,2017,USD,US Dollar,0,Units,2019,2019,39551.53296,,
KOR,Korea,USDPPP,In 2019 constant prices at 2019 USD PPPs,2018,2018,USD,US Dollar,0,Units,2019,2019,40820.34833,,
KOR,Korea,USDPPP,In 2019 constant prices at 2019 USD PPPs,2019,2019,USD,US Dollar,0,Units,2019,2019,42284.78911,,
LUX,Luxembourg,USDPPP,In 2019 constant prices at 2019 USD PPPs,2000,2000,USD,US Dollar,0,Units,2019,2019,58863.03754,,
LUX,Luxembourg,USDPPP,In 2019 constant prices at 2019 USD PPPs,2001,2001,USD,US Dollar,0,Units,2019,2019,59540.18979,,
LUX,Luxembourg,USDPPP,In 2019 constant prices at 2019 USD PPPs,2002,2002,USD,US Dollar,0,Units,2019,2019,60780.95236,,
LUX,Luxembourg,USDPPP,In 2019 constant prices at 2019 USD PPPs,2003,2003,USD,US Dollar,0,Units,2019,2019,60495.87413,,
LUX,Luxembourg,USDPPP,In 2019 constant prices at 2019 USD PPPs,2004,2004,USD,US Dollar,0,Units,2019,2019,61323.98995,,
LUX,Luxembourg,USDPPP,In 2019 constant prices at 2019 USD PPPs,2005,2005,USD,US Dollar,0,Units,2019,2019,61382.17774,,
LUX,Luxembourg,USDPPP,In 2019 constant prices at 2019 USD PPPs,2006,2006,USD,US Dollar,0,Units,2019,2019,62229.68308,,
LUX,Luxembourg,USDPPP,In 2019 constant prices at 2019 USD PPPs,2007,2007,USD,US Dollar,0,Units,2019,2019,63860.61006,,
LUX,Luxembourg,USDPPP,In 2019 constant prices at 2019 USD PPPs,2008,2008,USD,US Dollar,0,Units,2019,2019,63608.07238,,
LUX,Luxembourg,USDPPP,In 2019 constant prices at 2019 USD PPPs,2009,2009,USD,US Dollar,0,Units,2019,2019,65381.1054,,
LUX,Luxembourg,USDPPP,In 2019 constant prices at 2019 USD PPPs,2010,2010,USD,US Dollar,0,Units,2019,2019,65955.81945,,
LUX,Luxembourg,USDPPP,In 2019 constant prices at 2019 USD PPPs,2011,2011,USD,US Dollar,0,Units,2019,2019,64983.63526,,
LUX,Luxembourg,USDPPP,In 2019 constant prices at 2019 USD PPPs,2012,2012,USD,US Dollar,0,Units,2019,2019,64452.0907,,
LUX,Luxembourg,USDPPP,In 2019 constant prices at 2019 USD PPPs,2013,2013,USD,US Dollar,0,Units,2019,2019,65078.99933,,
LUX,Luxembourg,USDPPP,In 2019 constant prices at 2019 USD PPPs,2014,2014,USD,US Dollar,0,Units,2019,2019,67517.73159,,
LUX,Luxembourg,USDPPP,In 2019 constant prices at 2019 USD PPPs,2015,2015,USD,US Dollar,0,Units,2019,2019,68381.61077,,
LUX,Luxembourg,USDPPP,In 2019 constant prices at 2019 USD PPPs,2016,2016,USD,US Dollar,0,Units,2019,2019,68503.77293,,
LUX,Luxembourg,USDPPP,In 2019 constant prices at 2019 USD PPPs,2017,2017,USD,US Dollar,0,Units,2019,2019,69541.03065,,
LUX,Luxembourg,USDPPP,In 2019 constant prices at 2019 USD PPPs,2018,2018,USD,US Dollar,0,Units,2019,2019,69556.26185,,
LUX,Luxembourg,USDPPP,In 2019 constant prices at 2019 USD PPPs,2019,2019,USD,US Dollar,0,Units,2019,2019,68680.52973,,
NLD,Netherlands,USDPPP,In 2019 constant prices at 2019 USD PPPs,2000,2000,USD,US Dollar,0,Units,2019,2019,51451.00556,,
NLD,Netherlands,USDPPP,In 2019 constant prices at 2019 USD PPPs,2001,2001,USD,US Dollar,0,Units,2019,2019,52213.46174,,
NLD,Netherlands,USDPPP,In 2019 constant prices at 2019 USD PPPs,2002,2002,USD,US Dollar,0,Units,2019,2019,52390.26181,,
NLD,Netherlands,USDPPP,In 2019 constant prices at 2019 USD PPPs,2003,2003,USD,US Dollar,0,Units,2019,2019,52761.49574,,
NLD,Netherlands,USDPPP,In 2019 constant prices at 2019 USD PPPs,2004,2004,USD,US Dollar,0,Units,2019,2019,53605.51931,,
NLD,Netherlands,USDPPP,In 2019 constant prices at 2019 USD PPPs,2005,2005,USD,US Dollar,0,Units,2019,2019,53606.56418,,
NLD,Netherlands,USDPPP,In 2019 constant prices at 2019 USD PPPs,2006,2006,USD,US Dollar,0,Units,2019,2019,53500.50981,,
NLD,Netherlands,USDPPP,In 2019 constant prices at 2019 USD PPPs,2007,2007,USD,US Dollar,0,Units,2019,2019,54264.97048,,
NLD,Netherlands,USDPPP,In 2019 constant prices at 2019 USD PPPs,2008,2008,USD,US Dollar,0,Units,2019,2019,54593.16535,,
NLD,Netherlands,USDPPP,In 2019 constant prices at 2019 USD PPPs,2009,2009,USD,US Dollar,0,Units,2019,2019,56926.01952,,
NLD,Netherlands,USDPPP,In 2019 constant prices at 2019 USD PPPs,2010,2010,USD,US Dollar,0,Units,2019,2019,56940.08763,,
NLD,Netherlands,USDPPP,In 2019 constant prices at 2019 USD PPPs,2011,2011,USD,US Dollar,0,Units,2019,2019,56587.55978,,
NLD,Netherlands,USDPPP,In 2019 constant prices at 2019 USD PPPs,2012,2012,USD,US Dollar,0,Units,2019,2019,56820.37884,,
NLD,Netherlands,USDPPP,In 2019 constant prices at 2019 USD PPPs,2013,2013,USD,US Dollar,0,Units,2019,2019,57019.56486,,
NLD,Netherlands,USDPPP,In 2019 constant prices at 2019 USD PPPs,2014,2014,USD,US Dollar,0,Units,2019,2019,56711.86186,,
NLD,Netherlands,USDPPP,In 2019 constant prices at 2019 USD PPPs,2015,2015,USD,US Dollar,0,Units,2019,2019,57378.21452,,
NLD,Netherlands,USDPPP,In 2019 constant prices at 2019 USD PPPs,2016,2016,USD,US Dollar,0,Units,2019,2019,57573.20166,,
NLD,Netherlands,USDPPP,In 2019 constant prices at 2019 USD PPPs,2017,2017,USD,US Dollar,0,Units,2019,2019,57138.28325,,
NLD,Netherlands,USDPPP,In 2019 constant prices at 2019 USD PPPs,2018,2018,USD,US Dollar,0,Units,2019,2019,56708.92587,,
NLD,Netherlands,USDPPP,In 2019 constant prices at 2019 USD PPPs,2019,2019,USD,US Dollar,0,Units,2019,2019,56552.29043,,
NOR,Norway,USDPPP,In 2019 constant prices at 2019 USD PPPs,2000,2000,USD,US Dollar,0,Units,2019,2019,37616.38812,,
NOR,Norway,USDPPP,In 2019 constant prices at 2019 USD PPPs,2001,2001,USD,US Dollar,0,Units,2019,2019,38542.37008,,
NOR,Norway,USDPPP,In 2019 constant prices at 2019 USD PPPs,2002,2002,USD,US Dollar,0,Units,2019,2019,40140.26416,,
NOR,Norway,USDPPP,In 2019 constant prices at 2019 USD PPPs,2003,2003,USD,US Dollar,0,Units,2019,2019,40678.93459,,
NOR,Norway,USDPPP,In 2019 constant prices at 2019 USD PPPs,2004,2004,USD,US Dollar,0,Units,2019,2019,42033.34262,,
NOR,Norway,USDPPP,In 2019 constant prices at 2019 USD PPPs,2005,2005,USD,US Dollar,0,Units,2019,2019,43262.69092,,
NOR,Norway,USDPPP,In 2019 constant prices at 2019 USD PPPs,2006,2006,USD,US Dollar,0,Units,2019,2019,45036.40962,,
NOR,Norway,USDPPP,In 2019 constant prices at 2019 USD PPPs,2007,2007,USD,US Dollar,0,Units,2019,2019,47061.40303,,
NOR,Norway,USDPPP,In 2019 constant prices at 2019 USD PPPs,2008,2008,USD,US Dollar,0,Units,2019,2019,48107.61698,,
NOR,Norway,USDPPP,In 2019 constant prices at 2019 USD PPPs,2009,2009,USD,US Dollar,0,Units,2019,2019,48613.69989,,
NOR,Norway,USDPPP,In 2019 constant prices at 2019 USD PPPs,2010,2010,USD,US Dollar,0,Units,2019,2019,49247.69684,,
NOR,Norway,USDPPP,In 2019 constant prices at 2019 USD PPPs,2011,2011,USD,US Dollar,0,Units,2019,2019,50962.25704,,
NOR,Norway,USDPPP,In 2019 constant prices at 2019 USD PPPs,2012,2012,USD,US Dollar,0,Units,2019,2019,52364.83341,,
NOR,Norway,USDPPP,In 2019 constant prices at 2019 USD PPPs,2013,2013,USD,US Dollar,0,Units,2019,2019,53396.43497,,
NOR,Norway,USDPPP,In 2019 constant prices at 2019 USD PPPs,2014,2014,USD,US Dollar,0,Units,2019,2019,53662.60506,,
NOR,Norway,USDPPP,In 2019 constant prices at 2019 USD PPPs,2015,2015,USD,US Dollar,0,Units,2019,2019,53943.78397,,
NOR,Norway,USDPPP,In 2019 constant prices at 2019 USD PPPs,2016,2016,USD,US Dollar,0,Units,2019,2019,52943.44998,,
NOR,Norway,USDPPP,In 2019 constant prices at 2019 USD PPPs,2017,2017,USD,US Dollar,0,Units,2019,2019,53034.32566,,
NOR,Norway,USDPPP,In 2019 constant prices at 2019 USD PPPs,2018,2018,USD,US Dollar,0,Units,2019,2019,53484.64221,,
NOR,Norway,USDPPP,In 2019 constant prices at 2019 USD PPPs,2019,2019,USD,US Dollar,0,Units,2019,2019,54027.48705,,
POL,Poland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2000,2000,USD,US Dollar,0,Units,2019,2019,20903.45334,,
POL,Poland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2001,2001,USD,US Dollar,0,Units,2019,2019,22141.83061,,
POL,Poland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2002,2002,USD,US Dollar,0,Units,2019,2019,22075.51096,,
POL,Poland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2003,2003,USD,US Dollar,0,Units,2019,2019,22346.52368,,
POL,Poland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2004,2004,USD,US Dollar,0,Units,2019,2019,21908.00031,,
POL,Poland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2005,2005,USD,US Dollar,0,Units,2019,2019,21848.06809,,
POL,Poland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2006,2006,USD,US Dollar,0,Units,2019,2019,21993.68006,,
POL,Poland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2007,2007,USD,US Dollar,0,Units,2019,2019,22693.99474,,
POL,Poland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2008,2008,USD,US Dollar,0,Units,2019,2019,23904.28558,,
POL,Poland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2009,2009,USD,US Dollar,0,Units,2019,2019,23856.5176,,
POL,Poland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2010,2010,USD,US Dollar,0,Units,2019,2019,24534.24705,,
POL,Poland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2011,2011,USD,US Dollar,0,Units,2019,2019,24536.19876,,
POL,Poland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2012,2012,USD,US Dollar,0,Units,2019,2019,24319.71443,,
POL,Poland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2013,2013,USD,US Dollar,0,Units,2019,2019,24597.14393,,
POL,Poland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2014,2014,USD,US Dollar,0,Units,2019,2019,25098.03513,,
POL,Poland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2015,2015,USD,US Dollar,0,Units,2019,2019,25648.08453,,
POL,Poland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2016,2016,USD,US Dollar,0,Units,2019,2019,26934.07273,,
POL,Poland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2017,2017,USD,US Dollar,0,Units,2019,2019,28070.80769,,
POL,Poland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2018,2018,USD,US Dollar,0,Units,2019,2019,30090.88308,,
POL,Poland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2019,2019,USD,US Dollar,0,Units,2019,2019,31969.56803,,
PRT,Portugal,USDPPP,In 2019 constant prices at 2019 USD PPPs,2000,2000,USD,US Dollar,0,Units,2019,2019,27514.63243,,
PRT,Portugal,USDPPP,In 2019 constant prices at 2019 USD PPPs,2001,2001,USD,US Dollar,0,Units,2019,2019,27626.23531,,
PRT,Portugal,USDPPP,In 2019 constant prices at 2019 USD PPPs,2002,2002,USD,US Dollar,0,Units,2019,2019,27612.59548,,
PRT,Portugal,USDPPP,In 2019 constant prices at 2019 USD PPPs,2003,2003,USD,US Dollar,0,Units,2019,2019,27549.69606,,
PRT,Portugal,USDPPP,In 2019 constant prices at 2019 USD PPPs,2004,2004,USD,US Dollar,0,Units,2019,2019,27594.56397,,
PRT,Portugal,USDPPP,In 2019 constant prices at 2019 USD PPPs,2005,2005,USD,US Dollar,0,Units,2019,2019,27436.16206,,
PRT,Portugal,USDPPP,In 2019 constant prices at 2019 USD PPPs,2006,2006,USD,US Dollar,0,Units,2019,2019,26839.9366,,
PRT,Portugal,USDPPP,In 2019 constant prices at 2019 USD PPPs,2007,2007,USD,US Dollar,0,Units,2019,2019,27018.55515,,
PRT,Portugal,USDPPP,In 2019 constant prices at 2019 USD PPPs,2008,2008,USD,US Dollar,0,Units,2019,2019,26931.84949,,
PRT,Portugal,USDPPP,In 2019 constant prices at 2019 USD PPPs,2009,2009,USD,US Dollar,0,Units,2019,2019,28181.65413,,
PRT,Portugal,USDPPP,In 2019 constant prices at 2019 USD PPPs,2010,2010,USD,US Dollar,0,Units,2019,2019,28063.55913,,
PRT,Portugal,USDPPP,In 2019 constant prices at 2019 USD PPPs,2011,2011,USD,US Dollar,0,Units,2019,2019,27385.32084,,
PRT,Portugal,USDPPP,In 2019 constant prices at 2019 USD PPPs,2012,2012,USD,US Dollar,0,Units,2019,2019,26209.39384,,
PRT,Portugal,USDPPP,In 2019 constant prices at 2019 USD PPPs,2013,2013,USD,US Dollar,0,Units,2019,2019,26712.49284,,
PRT,Portugal,USDPPP,In 2019 constant prices at 2019 USD PPPs,2014,2014,USD,US Dollar,0,Units,2019,2019,26253.46768,,
PRT,Portugal,USDPPP,In 2019 constant prices at 2019 USD PPPs,2015,2015,USD,US Dollar,0,Units,2019,2019,26175.52846,,
PRT,Portugal,USDPPP,In 2019 constant prices at 2019 USD PPPs,2016,2016,USD,US Dollar,0,Units,2019,2019,26023.70855,,
PRT,Portugal,USDPPP,In 2019 constant prices at 2019 USD PPPs,2017,2017,USD,US Dollar,0,Units,2019,2019,26141.28364,,
PRT,Portugal,USDPPP,In 2019 constant prices at 2019 USD PPPs,2018,2018,USD,US Dollar,0,Units,2019,2019,26413.09577,,
PRT,Portugal,USDPPP,In 2019 constant prices at 2019 USD PPPs,2019,2019,USD,US Dollar,0,Units,2019,2019,26633.71719,,
SVK,Slovak Republic,USDPPP,In 2019 constant prices at 2019 USD PPPs,2000,2000,USD,US Dollar,0,Units,2019,2019,15378.29333,,
SVK,Slovak Republic,USDPPP,In 2019 constant prices at 2019 USD PPPs,2001,2001,USD,US Dollar,0,Units,2019,2019,15377.6827,,
SVK,Slovak Republic,USDPPP,In 2019 constant prices at 2019 USD PPPs,2002,2002,USD,US Dollar,0,Units,2019,2019,16171.46851,,
SVK,Slovak Republic,USDPPP,In 2019 constant prices at 2019 USD PPPs,2003,2003,USD,US Dollar,0,Units,2019,2019,16483.93807,,
SVK,Slovak Republic,USDPPP,In 2019 constant prices at 2019 USD PPPs,2004,2004,USD,US Dollar,0,Units,2019,2019,16738.21494,,
SVK,Slovak Republic,USDPPP,In 2019 constant prices at 2019 USD PPPs,2005,2005,USD,US Dollar,0,Units,2019,2019,17753.99319,,
SVK,Slovak Republic,USDPPP,In 2019 constant prices at 2019 USD PPPs,2006,2006,USD,US Dollar,0,Units,2019,2019,18356.91178,,
SVK,Slovak Republic,USDPPP,In 2019 constant prices at 2019 USD PPPs,2007,2007,USD,US Dollar,0,Units,2019,2019,19491.80947,,
SVK,Slovak Republic,USDPPP,In 2019 constant prices at 2019 USD PPPs,2008,2008,USD,US Dollar,0,Units,2019,2019,19701.10539,,
SVK,Slovak Republic,USDPPP,In 2019 constant prices at 2019 USD PPPs,2009,2009,USD,US Dollar,0,Units,2019,2019,20365.29258,,
SVK,Slovak Republic,USDPPP,In 2019 constant prices at 2019 USD PPPs,2010,2010,USD,US Dollar,0,Units,2019,2019,21255.9926,,
SVK,Slovak Republic,USDPPP,In 2019 constant prices at 2019 USD PPPs,2011,2011,USD,US Dollar,0,Units,2019,2019,21071.32809,,
SVK,Slovak Republic,USDPPP,In 2019 constant prices at 2019 USD PPPs,2012,2012,USD,US Dollar,0,Units,2019,2019,20813.21107,,
SVK,Slovak Republic,USDPPP,In 2019 constant prices at 2019 USD PPPs,2013,2013,USD,US Dollar,0,Units,2019,2019,20965.83206,,
SVK,Slovak Republic,USDPPP,In 2019 constant prices at 2019 USD PPPs,2014,2014,USD,US Dollar,0,Units,2019,2019,21376.72837,,
